business_id,name,categories,avg_stars
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,"['American (New)', 'Restaurants', 'American (Traditional)', 'Breakfast & Brunch']",4.5
cw8oFCL0BxCQCwwAr8DOOw,Hick's H&H BBQ Pit Stop,"['Caterers', 'Event Planning & Services', 'Barbeque', 'Restaurants']",3.5
ZDx54hHdiULbtD15JAy2fg,Stoned N Baked,"['Restaurants', 'Food', 'Pizza', 'Desserts']",4.0
XpjILpOfE75xuTw4B5gkTQ,702 Wing Spot,"['Food', 'Chicken Wings', 'Restaurants']",3.5
jbbFSVdIrac2QBuSV-NBLw,Cafe Belle Madeleine,"['Restaurants', 'Cafes', 'Food', 'Bakeries']",3.5
jLTJw1Gm9Q9KG-iS2PWkpA,American Gypsy Cafe,"['Middle Eastern', 'Restaurants', 'Persian/Iranian', 'Mediterranean']",4.5
xM37qm9Wbc-hOAS7-Xse7g,Kaiseki Yuzu,"['Sushi Bars', 'Restaurants', 'Bars', 'Noodles', 'Japanese', 'Salad', 'Nightlife', 'Soup']",4.5
VWtT4DKxQ4YVRWT88Z5SMA,Sambalatte,"['Coffee & Tea', 'Cafes', 'Restaurants', 'Food']",4.0
GPVnzRcvlhEK0-c6PImyoA,Einstein Bros Bagels,"['Restaurants', 'Breakfast & Brunch']",2.5
2WiMyg8-DoXQ8_R5qFc2iQ,Poke Addiction,"['Food', 'Ice Cream & Frozen Yogurt', 'Specialty Food', 'Macarons', 'Poke', 'Wraps', 'Restaurants']",4.0
OasYaKjMTdFFQdepjtDFpA,Cafe Deia,"['Tapas Bars', 'Restaurants']",3.5
L_gl5gnEMxvADScorL-2Hw,BJ's Cocktail Lounge West,"['Bars', 'Sandwiches', 'Burgers', 'Nightlife', 'Lounges', 'Restaurants']",4.0
6z4fp-8YDR1Zh5Y0Ubni8g,Pinoy Market,"['Food', 'Filipino', 'Restaurants', 'Beauty & Spas', 'Grocery', 'Cosmetics & Beauty Supply', 'Farmers Market', 'Shopping']",4.5
FclR3tCyp3wPCZoxHXn_jQ,Papa Geo's,"['Restaurants', 'Italian']",4.0
bo0pXRc-eTsXMw1P175xKw,Sao Paulo,"['Restaurants', 'Cafes']",2.5
46UHF46E1z-W2dOmhv-Fng,PT's,"['Bars', 'Breakfast & Brunch', 'Sports Bars', 'Restaurants', 'American (New)', 'Nightlife', 'Pubs', 'Pizza']",2.5
eQF5Pjd52vmKsMfRvI1Cyg,Rain Rose Restaurant,"['Modern European', 'Mediterranean', 'Russian', 'Restaurants']",5.0
EbSX56Nddv-AcYlt58m0kg,Cafe Verdi,"['Italian', 'Pizza', 'Burgers', 'Restaurants']",2.0
6l4yIOi0foUw81OacrAZMQ,Port of Subs,"['Restaurants', 'Delis', 'Sandwiches']",3.5
ZRZlPFSn782DbSSXPb-i3w,Emperor's Buffet,"['Breakfast & Brunch', 'Restaurants', 'Buffets']",1.5
VnIz2QOa4eEm_ViV6ckCZA,Taco Bell,"['Restaurants', 'Mexican', 'Fast Food', 'Tex-Mex']",2.0
paXy0JJM_4LgRyWtqIjxQw,Pho Hoa,"['Soup', 'Restaurants', 'Vietnamese']",2.5
dy_9OOE9ZhFZo9NTNCffIg,Nathan's Famous,"['Hot Dogs', 'Cheesesteaks', 'American (New)', 'Restaurants', 'Fast Food']",3.5
wf-Uj0LIfPhVSbxlmPcUqw,Cafe Heidelberg German Market & Restaurant,"['Delis', 'German', 'Restaurants']",3.5
7B4ZXiaDDcg04_N1A0DG9A,Cadillac Ranch,"['American (Traditional)', 'Restaurants']",2.5
5EIuCcoHY2evAhFMBV6G6g,Pinot Brasserie,"['Restaurants', 'Steakhouses', 'French']",3.5
DX690eOaqO7CK2Qr6__rMQ,El Triunfo Restaurant,"['Mexican', 'Restaurants']",4.5
T6mV9V8sfyW3Wj5tsKgabw,Taqueria El Paisano,"['Diners', 'Mexican', 'Restaurants', 'Breakfast & Brunch']",3.0
pHA8wyVcrkhI4wQ3mt6NHw,Which Wich Superior Sandwiches,"['Sandwiches', 'Restaurants']",3.5
uFre_WMHGbNC_hCtBwM-dg,Durangos Mexican Grill,"['Mexican', 'Restaurants']",3.0
Oqqnw0Rz77sMDPHS_eN2aA,Jersey Mike's Subs,"['Sandwiches', 'Delis', 'Fast Food', 'Restaurants']",3.5
Ch3HkwQYv1YKw_FO06vBWA,P.F. Chang's,"['Chinese', 'Gluten-Free', 'Asian Fusion', 'Sushi Bars', 'Restaurants']",3.5
X6DR-xr0rQKnxl9jeZWFzw,Grand Café,"['American (New)', 'Breakfast & Brunch', 'Burgers', 'Restaurants', 'Cafes']",3.0
ytk8XVFegCSdSBXLDZutpw,Bachi Burger,"['Food', 'Breakfast & Brunch', 'Asian Fusion', 'Bars', 'Burgers', 'Beer', 'Wine & Spirits', 'Nightlife', 'Restaurants']",3.5
TYd7ccoysodkT2SI-AT9Jg,Espee's Gourmet Tamales,"['Restaurants', 'Mexican', 'Tex-Mex']",3.0
zt9RLUIU32fZYOBh2L0NNQ,Inka Grill,"['Peruvian', 'Restaurants']",3.5
po0p6NIro0cDrmKkcyPy0w,To See Roll,"['Hawaiian', 'Sushi Bars', 'Food', 'Poke', 'Restaurants', 'Japanese']",4.5
WhYep5bRqXpaejOTH6ukbw,Subwich Alley,"['Chicken Wings', 'Burgers', 'Sandwiches', 'Restaurants']",5.0
Fb7QbeQVasGej9GPIL2koA,Jade At the Palazzo,"['Restaurants', 'Dim Sum', 'Chinese']",3.0
Xensz-o7iwV1jDhYCP8SBw,Caribe Café,"['American (New)', 'Restaurants']",2.5
PVveyZsT6nwhRZIncbrWww,Jimboy's Tacos,"['Restaurants', 'Fast Food', 'Mexican']",3.0
X3s0BN02lS6EigSnJaSyDw,Teriwoki,"['Asian Fusion', 'Chinese', 'Do-It-Yourself Food', 'Food', 'Restaurants']",3.5
QcdKTLeP3J5Ki-fVcPZkfA,Winchell's Donut House,"['Sandwiches', 'Restaurants', 'Food', 'Bagels', 'Donuts']",4.0
wto3KiT-Mh6rxO_9GBHfbA,Nunzio's Pizza,"['Food', 'Restaurants', 'Beer', 'Wine & Spirits', 'Pizza']",3.0
8pLlsYgvrC5SJL1Con8FYw,Baja California Restaurant & Cantina,"['Mexican', 'Restaurants']",3.5
HaWU8ICNtjIkCN_ZNrx1hw,Illumilatte Brew Society,"['Cafes', 'Bakeries', 'Art Galleries', 'Shopping', 'Restaurants', 'Coffee & Tea', 'Food', 'Arts & Entertainment']",4.0
9UVkAmyodpaSBm49DBKFNw,Sweet Poké,"['Sushi Bars', 'Restaurants', 'Food', 'Hawaiian', 'Poke', 'Seafood', 'Asian Fusion', 'Japanese']",4.5
EX8EyU43VF7DwS7jKEnjvg,Wendy's,"['Burgers', 'Fast Food', 'Restaurants']",2.0
OV8FLyjA5Ox827E-RKPi4g,McDonalds,"['Fast Food', 'Burgers', 'Restaurants']",2.0
YZyyG21xcwPQLqYh8pI-Ow,McFadden's,"['Chicken Wings', 'Pubs', 'Nightlife', 'Fish & Chips', 'American (New)', 'Bars', 'Karaoke', 'Restaurants']",2.5
UcIrRf2mWgqqlg-HNoDl0A,China One,"['Chinese', 'Restaurants']",3.0
RNi6tW22UMgHwWLAb0mYdA,Lawry's The Prime Rib,"['Steakhouses', 'Restaurants']",4.0
9pAjLSoHs95m5D3nP3nY5Q,Subway,"['Restaurants', 'Sandwiches', 'Fast Food']",2.5
ssksLNNDZZfh_ydI78kDfg,J & J Szechuan Cuisine川味坊,"['Chinese', 'Restaurants', 'Szechuan']",3.0
-WLrZPzjKfrftLWaCi1QZQ,Blueberry Hill Family Restaurant,"['Restaurants', 'Diners', 'Breakfast & Brunch']",4.0
kosTPb88O4Q0XGbVbEOGCA,Prommares Thai Food,"['Thai', 'Restaurants']",4.0
vtkJXE_Vdz27rWm6mfAw6Q,Cathay House Restaurant,"['Restaurants', 'Dim Sum', 'Chinese', 'Asian Fusion', 'Cantonese']",3.0
pmJqSsCfgbo3TxPWpQNLIw,Artisanal Foods Cafe,"['Restaurants', 'Cafes', 'American (New)']",4.5
y8d90Pt16Nip-B5UXWBP-w,Yard House,"['American (New)', 'Beer', 'Wine & Spirits', 'Beer Bar', 'Wine Bars', 'Food', 'Bars', 'Cocktail Bars', 'Asian Fusion', 'Steakhouses', 'Nightlife', 'Restaurants', 'Vegetarian', 'American (Traditional)', 'Seafood']",4.0
AbadN65irz8uSL8z6fkoBg,BBQ King,"['Chinese', 'Cantonese', 'Barbeque', 'Restaurants']",3.0
nhjYGdlR5Yw5-uOQqCVF8A,Wendy's,"['Hot Dogs', 'Burgers', 'Fast Food', 'Restaurants']",1.5
d4iX947_lcV0jWHprdMKYA,Pork & Beans,"['American (New)', 'Gastropubs', 'Restaurants', 'Fast Food']",3.0
ZXfMiPsPv-cH7GMQ-5-mhA,Montana Meat Company,"['Seafood', 'Restaurants', 'American (Traditional)', 'Steakhouses']",3.5
bYw7mT1e3frkxG0nd2_mjg,Lucky Cheng's Restaurant,"['Adult Entertainment', 'Restaurants', 'Performing Arts', 'Arts & Entertainment', 'Asian Fusion', 'Nightlife']",3.5
0odAupWjDV8gwhaLqyh1-A,Chipotle Mexican Grill,"['Salad', 'Fast Food', 'Mexican', 'Vegetarian', 'Restaurants']",2.5
SVtv-HglZotLo64QMWtQfA,Wingstop,"['American (New)', 'Restaurants', 'Chicken Wings']",4.5
Voy_shxcm2YnHQOtfUj1KQ,Spicy City,"['Restaurants', 'Noodles', 'Chinese']",2.5
41WfL6MGTAXYgRQfNT3dyA,El Pollo Loco,"['Restaurants', 'Mexican', 'Fast Food']",3.0
wPiRP76arN0NB3M1ZXXp7g,Canaletto,"['Italian', 'Restaurants']",3.5
hvuKpdYWyoFm6abwfQiipQ,Sofia's Pizza,"['Restaurants', 'Pizza']",2.5
C7X8VCpbBwTP2lFR354EIA,Grass Roots Juice Bar,"['Restaurants', 'Food', 'Ice Cream & Frozen Yogurt', 'Vegetarian', 'Vegan', 'Juice Bars & Smoothies', 'Education']",4.5
ostVuyoxxQiP3Qik_L7nPA,BJ's Restaurant & Brewhouse,"['Pizza', 'Breweries', 'American (New)', 'Food', 'Restaurants']",3.0
oH6QAuoTLFaX97oqqpLTMg,Familia Pizzeria,"['Sandwiches', 'Restaurants', 'Pizza', 'Italian']",4.0
5O7qB4gNmr3NgdYAuYbP4Q,Indian Curry House,"['Halal', 'Pakistani', 'Restaurants', 'Himalayan/Nepalese', 'Vegetarian', 'Vegan', 'Indian']",4.0
j9qC2kxTFcgApOjQ0kvuVQ,The Maple Tree,"['Restaurants', 'Breakfast & Brunch']",3.5
_eYGcch95eygN_b_rigUkg,Cardenas Market,"['Food', 'Restaurants', 'Grocery', 'Mexican']",3.5
pybIuTluqRhH_BQ3CJHlLw,Pin Kaow Thai,"['Thai', 'Restaurants']",3.5
3dC3opMY67zrquz_yYc-tw,Pepe's Tacos,"['Mexican', 'Restaurants']",3.0
amwEhW6y9PZtq5ZYNJhQBA,Barcelona Tapas Restaurant,"['Tapas/Small Plates', 'Spanish', 'Restaurants', 'Tapas Bars']",4.0
uuGL8diLlHfeUeFuod3F-w,Tom's Urban,"['Nightlife', 'Gastropubs', 'Restaurants', 'Bars', 'American (New)', 'Sports Bars']",3.5
fuW-VCynECpKukrm-9nxdg,Guy Fieri's El Burro Borracho,"['Mexican', 'Restaurants']",3.5
99kGGQoig4YaRi-52VtqMA,Tropical Smoothie Cafe,"['Juice Bars & Smoothies', 'Breakfast & Brunch', 'Restaurants', 'Food', 'Cafes', 'Sandwiches']",2.0
mlXQFMNrCFgnOjQhylD9yw,Pizza Hut,"['Chicken Wings', 'Restaurants', 'Specialty Food', 'Pasta Shops', 'Pizza', 'Food', 'Italian']",2.0
xqbvqZHNyj2qExHdizzd0w,D' Pinoy Joint,"['Restaurants', 'Filipino']",3.5
bz69msmKwRjWQzN-XwyV6Q,Mob Bar,"['Event Planning & Services', 'Bars', 'Italian', 'Lounges', 'Restaurants', 'Nightlife', 'Venues & Event Spaces']",4.0
nFesIguvEF_h5h7lNSn__w,Old Vegas Tavern,"['Sandwiches', 'Bars', 'Venues & Event Spaces', 'American (Traditional)', 'Event Planning & Services', 'Dive Bars', 'Lounges', 'Restaurants', 'Nightlife', 'Sports Bars']",3.5
BjRi5W4tESsLRwVb85GIMQ,Mr. Z Tea Co,"['Restaurants', 'Juice Bars & Smoothies', 'Coffee & Tea', 'Tea Rooms', 'Food', 'Taiwanese']",4.5
TfeFpeiNbaYNg4Paf3YJow,Charley's Grilled Subs,"['Fast Food', 'Steakhouses', 'Food', 'Restaurants']",2.0
hRQS8y-uG2kc8miWVYiLuQ,Golden Steer Steakhouse,"['Restaurants', 'Steakhouses']",4.0
arGniOYnqFcK5ixp-KO9og,Buckingham Smokehouse Bar-B-Q,"['Barbeque', 'Restaurants']",2.5
Bhj4G0ArZqRvz9DprbNX3A,Layla Grill & Hookah,"['Ethnic Food', 'Specialty Food', 'Hookah Bars', 'Bars', 'Mediterranean', 'Restaurants', 'Lounges', 'Nightlife', 'Food']",4.5
f5IN-6LowoYpxDeQwb0dow,Church's Chicken,"['Restaurants', 'Chicken Wings', 'Fast Food']",2.0
aYfHXWNjLNUVoQa5CMA2jg,The Juice Standard,"['Juice Bars & Smoothies', 'Food', 'Restaurants']",4.5
AKHdt0hRzX1sYZwmGzwG_A,Fuel Café,"['Food', 'Restaurants', 'Coffee & Tea', 'Cafes']",2.5
Rqfxz80m6ysgmp8JMeiThA,Robono's Pizzaria,"['Restaurants', 'Pizza']",4.5
OSLEi9yMmaV0FBZKshJnUw,Subway,"['Sandwiches', 'Restaurants', 'Fast Food']",3.5
KXaoMnxau0tei2uRZuA9mQ,Sushi Burrito Bowl,"['Asian Fusion', 'Sushi Bars', 'Restaurants']",3.5
BNubIia7rJAqSRxioUZGxg,Lao Thai Kitchen,"['Thai', 'Restaurants']",4.0
6ITjN8jGEKNUyepyq6ah6g,Sleepy Wilson's Barbecue,"['Restaurants', 'Barbeque']",5.0
aTbz9GdpAf2M5MeAHVNhWw,Noodle King,"['Chinese', 'Noodles', 'Restaurants', 'Szechuan', 'Shanghainese']",4.0
BhueLLvA0k9G1Lr0WeZX9w,Cafe Zupas,"['Restaurants', 'Soup', 'Sandwiches', 'Salad']",3.5
UvcH52d-FQ3waD5Z0LmFCQ,Ramen Ya Katana,"['Ramen', 'Sushi Bars', 'Restaurants', 'Japanese', 'Noodles']",3.5
xXtWrRKn8A708BfaNs1nZw,"Coffee, Tea, or Me","['Ice Cream & Frozen Yogurt', 'Sandwiches', 'Coffee & Tea', 'Restaurants', 'Food', 'Donuts', 'Juice Bars & Smoothies']",4.0
6fz0hnNIVpLF5v2NqJfA9w,Babystacks Cafe,"['Cafes', 'Filipino', 'Breakfast & Brunch', 'Restaurants', 'American (Traditional)']",4.0
6qP6R78nlAGSahx78DayHQ,Taco Bell,"['Mexican', 'Fast Food', 'Restaurants', 'Tex-Mex']",3.5
8KEB1lcjKlIVSd6uA8JB9w,Cafe Rio,"['Cafes', 'Restaurants', 'Mexican']",2.5
avnIYScsA-gUHZxIn9JfzQ,Bob's Big Boy,"['American (New)', 'Restaurants']",1.5
D6K3VT6S8FwFm4u5uN8T8g,Moko Ramen Bar,"['Tapas Bars', 'Vegetarian', 'Tapas/Small Plates', 'Korean', 'Asian Fusion', 'Beer', 'Wine & Spirits', 'Japanese', 'Food', 'Restaurants', 'Ramen']",4.0
0_aeYE2-VbsZts_UpILgDw,Lazy Dog Restaurant & Bar,"['Beer', 'Wine & Spirits', 'Pizza', 'American (New)', 'Nightlife', 'Restaurants', 'Bars', 'Food']",4.0
ars2tzN-u21FuTwuxAMkVQ,Lilly's Thai & Vietnamese Restaurant,"['Thai', 'Restaurants', 'Food', 'Vietnamese']",4.0
0xvdC8F0HmFpAFkJk6nXLg,Yojié Japanese Fondue,"['Fondue', 'Specialty Food', 'Food', 'Restaurants', 'Asian Fusion', 'Desserts', 'Japanese', 'Hot Pot']",4.5
IJGrBQyYpCBkbZx65H5J5g,Rubio's,"['Caterers', 'Salad', 'Mexican', 'Seafood', 'Event Planning & Services', 'Restaurants', 'Fast Food']",4.0
Qm2datcYBPXrPATVGFJQfQ,Palm Pizza & Kabob,"['Mediterranean', 'Kebab', 'Pizza', 'Chicken Wings', 'Restaurants']",4.5
DNiL3RiD-mr29lx3Js3eBA,Pupuseria Cabanas,"['Latin American', 'Restaurants']",3.0
S7jW3urXh4dal_OgycrxVQ,Vegas Pink Hummer Limo,"['Nightlife', 'Hotels & Travel', 'Bars', 'Transportation', 'Limos', 'Restaurants', 'Cocktail Bars']",4.0
yhgOJXJd_XAU-8jIvcfq0g,Cool Bar,"['Nightlife', 'Restaurants', 'Asian Fusion', 'Barbeque', 'Bars', 'Karaoke', 'Chinese']",4.0
f8eILbFbyPxMN-Jri4CsmQ,Heraea,"['American (Traditional)', 'Restaurants', 'American (New)']",3.5
hB52ZG3dkHKfz1D9aYu19g,Mirak,"['Restaurants', 'Korean', 'Food Court', 'Asian Fusion']",3.0
mL9sLXHeA0q7aj8-BXXq4g,McDonald's,"['Restaurants', 'Fast Food', 'Burgers']",2.5
eJNHwNoCk_hZbK8AeHDZ9g,Nevada Chicken Cafe,"['Restaurants', 'American (Traditional)', 'Chicken Wings', 'Barbeque', 'Cafes']",3.5
Wq9yflrKX79xKiY__BvCoQ,Magnolia Ice Cream and Treats,"['Restaurants', 'Food', 'Filipino', 'Ice Cream & Frozen Yogurt', 'Desserts']",4.5
LQg6wHIu5SGsWI0U5siclw,Shake Shack,"['Restaurants', 'Food', 'Ice Cream & Frozen Yogurt', 'Burgers', 'Fast Food']",4.5
D2t3yDnG-HI17YOsiiWIuw,Dairy Queen,"['Food', 'Fast Food', 'Ice Cream & Frozen Yogurt', 'Restaurants']",3.0
Rb2s2-2kIvbPXnPEuM_OBg,Kahunaville Island Restaurant,"['American (Traditional)', 'Bars', 'Restaurants', 'Caribbean', 'Nightlife']",3.0
YnYS1dISBoLpA_VUSjOzEQ,Port of Subs,"['Delis', 'Sandwiches', 'Restaurants']",3.0
A8IouaHOlMHoVIRuAKbKzA,Wine Cellar & Tasting Room,"['Nightlife', 'Wine Bars', 'Food', 'American (Traditional)', 'Bars', 'Restaurants', 'Beer', 'Wine & Spirits']",4.0
5JNvfPfd6mcpwNoekzqBow,H2O Sushi & Izakaya,"['Sushi Bars', 'Japanese', 'Restaurants', 'Izakaya', 'Food', 'Desserts']",2.0
hkbZCioL7TkHLZuTXf-5fQ,Binion's Original Coffee Shop,"['Restaurants', 'American (Traditional)']",3.0
yCUM58iPU8-G6KbgmzuKjA,Binion's Deli,"['American (New)', 'Sandwiches', 'Restaurants', 'Food Stands', 'Salad', 'Hot Dogs', 'Delis']",3.5
sqRX-XLlhx4rs2c1TpBf8A,Raku,"['Seafood', 'Desserts', 'Japanese', 'Restaurants', 'Food']",4.5
86wtLylJ9fbVuXRy5WU3Zw,Vegan Bites,"['Bakeries', 'Desserts', 'Patisserie/Cake Shop', 'Custom Cakes', 'Food', 'Specialty Food', 'Cupcakes', 'Gluten-Free', 'Restaurants', 'Vegetarian', 'Vegan']",4.5
hJkGfdNlHTfqFTeZ1xkjrw,Design & Dine,"['Event Planning & Services', 'Wine Bars', 'Bars', 'Nightlife', 'Party & Event Planning', 'Paint & Sip', 'Restaurants', 'American (New)', 'Arts & Entertainment']",4.5
BnpuVvPy3sfLlkqKCx6Xnw,Grand Cafe,"['Restaurants', 'Wine Bars', 'Nightlife', 'Cafes', 'Breakfast & Brunch', 'Burgers', 'Bars', 'American (Traditional)']",2.5
-dGORHtjPRnQzTZ2-SYa_g,Great Wraps,"['Restaurants', 'Sandwiches']",3.0
zCHEDV06NXGs6GAXmFyDFw,Barcelona Restaurant,"['American (New)', 'Restaurants']",3.0
UMqfeCItzQ2glr4d9apGlA,Sunrise Coffee,"['Tea Rooms', 'Food', 'Coffee & Tea', 'Vegan', 'Restaurants']",4.5
J5Mqqq7cb0_bj_egzqUapA,Big Jerk,"['Caribbean', 'Vegan', 'Barbeque', 'Restaurants', 'Seafood']",4.5
W-YhRJOSezqESSas-oLArw,"Red, White & Blue Restaurant","['American (Traditional)', 'Restaurants']",2.5
gqVHoP4noz1EAa7nhHLk4w,Panda Express,"['Caterers', 'Chinese', 'Fast Food', 'Restaurants', 'Event Planning & Services']",2.5
1i4iRBkkNU_o_S2pY7W7kQ,Panda Express,"['Restaurants', 'Fast Food', 'Chinese']",3.5
cFL5Uu0XxIH4OdbKXXoGCQ,El Gordito,"['Mexican', 'Restaurants']",3.5
rZwq4LBO0p9m9zJ2zSEKNQ,Elements Fine Casual Dining & Cocktails,"['Asian Fusion', 'Seafood', 'Italian', 'Food', 'American (New)', 'Restaurants', 'Tapas Bars', 'Beer', 'Wine & Spirits', 'American (Traditional)']",4.0
O7UMzd3i-Zk8dMeyY9ZwoA,Art of Flavors,"['Food', 'Gelato', 'Restaurants', 'Ice Cream & Frozen Yogurt', 'American (New)', 'Desserts']",5.0
Pn8DcG2Uz6Ly8tO_EpI5tw,Subway,"['Fast Food', 'Restaurants', 'Sandwiches']",2.0
DXJwwkbTLpVKrFw26-8tcQ,Na Na Thai Kitchen,"['Restaurants', 'Thai']",4.5
sm-VYzJ-BYaHx2DUeLkLaA,Starbucks,"['Coffee & Tea', 'Restaurants', 'Food']",4.0
NCR20zyNvXPb3gYpZqAvbQ,bin 702,"['Salad', 'Bars', 'Nightlife', 'Wine Bars', 'Sandwiches', 'Food', 'Restaurants']",4.0
ai5dbb7P-qwt113PaJJCwg,Denny's,"['Breakfast & Brunch', 'Diners', 'American (New)', 'American (Traditional)', 'Restaurants']",3.5
GY5v_jZFuFGRyqqY4xEN7g,Sushi On Tropicana,"['Sushi Bars', 'Buffets', 'Restaurants', 'Japanese']",3.5
bPh7M1vos_V-g8_s-eHaNA,Rebel Republic,"['Sports Bars', 'Nightlife', 'Pubs', 'American (New)', 'Bars', 'Burgers', 'Restaurants']",4.0
1ZnVfS-qP19upP_fwOhZsA,Big Wong Restaurant,"['Taiwanese', 'Chinese', 'Restaurants', 'Malaysian', 'Soup', 'Noodles', 'Asian Fusion']",4.0
Ehy-uoyjrL_w_tWdf8cwWA,Mariano's Pupusas Bahai Centroamerica,"['Restaurants', 'Latin American', 'Salvadoran']",4.5
MbhIK-51P6TmHWLLa-n4Sg,Steakhouse 46,"['Restaurants', 'Steakhouses']",3.5
-FcZY7a7qgxTUlTvwuyJnQ,8 Noodle Bar,"['Japanese', 'Asian Fusion', 'Chinese', 'Restaurants']",3.5
T6VKCBhHojQkCWp_IYO24w,McDonald's,"['Restaurants', 'Fast Food', 'Burgers']",2.0
mqIpIqxnT7f94eilrNkZOw,Kapit Bahay,"['Filipino', 'Restaurants']",2.5
1tNVPumjvFErYjvSXbOQ6Q,Wendy's,"['Fast Food', 'Restaurants', 'Burgers']",2.0
H7zOruqfCZlNBnqtotqDEg,Gimik da Lounge,"['Nightlife', 'Filipino', 'Restaurants', 'Karaoke']",3.5
YB7WIh2S_-nQFAK58a0MlA,"Tetsuro's Sayonara, Aloha, Going Away Uye At Japanese Curry n","['Japanese', 'Restaurants']",5.0
JXTlt-mRrQoE2_gfijhp4g,Gangnam Street,"['Restaurants', 'Ramen', 'Nightlife', 'Bars', 'Pubs', 'Korean', 'Japanese', 'Asian Fusion']",4.5
1uDUisf3ro5V3vC60cxfFw,Mr. Cooker,"['Food Trucks', 'Restaurants', 'Latin American', 'Food', 'Venezuelan']",4.5
vLkKorA1gPS97Zj0_WKA0Q,Twist by Pierre Gagnaire,"['Steakhouses', 'French', 'Restaurants', 'American (New)']",4.5
dm6sO_Y8JdKTE1ZM955yug,Chada Thai & Wine,"['Restaurants', 'Wine Bars', 'Thai', 'Nightlife', 'Bars']",4.5
QpHJvtmTWWoiz42bb2nTiA,Flowrider Truck,"['Food Stands', 'Restaurants']",4.0
2hrj6ISpLJmvRen3AZkBWw,Subway,"['Restaurants', 'Sandwiches', 'Fast Food']",3.0
VntjrwqcYS2WPKWjurzf9Q,Onyx Restaurant At  Bogey's,"['Restaurants', 'American (New)']",3.5
-AGdGGCeTS-njB_8GkUmjQ,Woo Chun Korean BBQ,"['Korean', 'Restaurants']",4.0
6Z6IyosSMciZtwk8hRLRag,China Mama Restaurant,"['Taiwanese', 'Restaurants', 'Chinese']",3.5
ybq76JnmovyueBmrxef-aQ,Augustus Cafe,"['American (Traditional)', 'Restaurants']",3.0
TtqvXhjmXXd0nhibRAbpRg,Nozomi Japanese Restaurant,"['Nightlife', 'Sushi Bars', 'Restaurants', 'Buffets', 'Seafood', 'Japanese', 'Bars']",3.5
gQ9qXrLNnowN6YrGhJFTYQ,Arby's,"['Sandwiches', 'Fast Food', 'Restaurants']",3.0
fDpiXePaeKqbOfoxXxUKyw,Bangkok 9,"['Restaurants', 'Chinese']",2.5
0S4WFZJZhVeM3aAqKjLz1w,VooDoo Steakhouse,"['Restaurants', 'Steakhouses']",3.5
p3r4Urvv_ztuHuHB9FnQdw,Nhu Lan,"['Restaurants', 'Vietnamese']",3.0
6lJB8vc2zNpHpZLuBxGU5A,Italian Delights,"['Restaurants', 'Italian']",2.0
ocUYyjvsF9cRMilKuNxulA,Screwballs Sports Lounge,"['Restaurants', 'Nightlife', 'Pizza', 'Bars', 'Lounges', 'American (Traditional)']",4.0
TmAbrQoXslJsReCqLfwnXA,Pho Vegas,"['Vietnamese', 'Restaurants', 'Soup']",4.0
2BbFeotL85cIaBjSq1SWiA,Springs Cafe by Wolfgang Puck,"['American (New)', 'Restaurants']",2.5
djDktbXvOwaJhuk5whLlOQ,Cheesesteaks Etc,"['Cheesesteaks', 'Sandwiches', 'Restaurants', 'Fast Food']",2.5
kfo1hXvNtGGThfrZGaWtVw,Willy & Jose's,"['Restaurants', 'Mexican']",3.0
XvnVh7aRMCEZ0NH_Su3UFQ,Woori House,"['Restaurants', 'Korean']",4.5
b48IZPvY6MQO8MXK3uCNCQ,Village Pub & Poker,"['Nightlife', 'Arts & Entertainment', 'Casinos', 'Bars', 'Food', 'Breweries', 'American (Traditional)', 'Restaurants', 'Pubs']",4.0
SgGsN9Uc8bSkE0p5IAkMAQ,Subway,"['Fast Food', 'Sandwiches', 'Restaurants']",2.0
j5nPiTwWEFr-VsePew7Sjg,Ichiza,"['Japanese', 'Restaurants']",4.0
PpD_gfjcw5nsjRmFeAR3_Q,Nanay Gloria's Filipino Fast Food,"['Fast Food', 'Restaurants', 'Filipino']",3.5
cUHPc4rW6qi3yTBPdQDCKw,Emperor's Garden,"['Restaurants', 'Event Planning & Services', 'Caterers', 'Chinese']",2.0
YODpEX6xACHoERsIol4-gg,Burger King,"['American (Traditional)', 'Fast Food', 'Restaurants', 'Burgers']",2.5
oKATEDDmUGDDr-tIbDX5Pg,Rachel's Kitchen,"['Sandwiches', 'Juice Bars & Smoothies', 'Food', 'Restaurants', 'American (New)', 'Cafes']",5.0
qkyCuFJF2Uboh6n2Lmuwlg,Lee's Sandwiches,"['Food', 'Bakeries', 'Sandwiches', 'Restaurants']",3.0
U8rsbHtpV60h8USOL-kaLg,Louis's Las Vegas,"['Restaurants', 'American (New)']",4.5
M3_5NSkpAXsvN2g4Bqrcsg,Subway,"['Restaurants', 'Fast Food', 'Sandwiches']",2.0
DLw9rK8Qb6l7ESgxtR47qQ,Ohana Hawaiian BBQ,"['Chinese', 'Restaurants', 'Barbeque', 'Hawaiian', 'Cantonese']",4.0
Kyl7Iaubsz3vvfykxdcmjA,Nathan's Famous,"['American (New)', 'Cheesesteaks', 'Hot Dogs', 'Restaurants', 'American (Traditional)']",3.0
wZkjm9TGa7nXLYHxhIRO5w,California Sushi Burrito,"['Asian Fusion', 'Fast Food', 'Restaurants', 'Japanese', 'Poke', 'Sushi Bars', 'Food']",5.0
